2793
04-01-2012,41.83
05-01-2012,42.15
06-01-2012,42.2
09-01-2012,42.67
10-01-2012,42.07
11-01-2012,41.84
12-01-2012,41.45
13-01-2012,42.94
16-01-2012,43.53
17-01-2012,43.86
18-01-2012,44.44
19-01-2012,44.04
20-01-2012,44
23-01-2012,44.2
24-01-2012,44.39
25-01-2012,44.5
26-01-2012,45.46
27-01-2012,45.75
30-01-2012,45.87
31-01-2012,46.19
01-02-2012,46.81
02-02-2012,47.31
03-02-2012,48.17
06-02-2012,48.09
07-02-2012,48
08-02-2012,47.84
09-02-2012,47.89
10-02-2012,47.87
13-02-2012,47.85
14-02-2012,48.43
15-02-2012,48.67
16-02-2012,48.92
17-02-2012,48.99
20-02-2012,49.62
21-02-2012,49.65
22-02-2012,49.43
23-02-2012,49.57
24-02-2012,50.29
27-02-2012,50.04
28-02-2012,50.6
29-02-2012,50.65
01-03-2012,51.08
02-03-2012,51.2
05-03-2012,51.39
06-03-2012,50.75
07-03-2012,50.79
08-03-2012,51.8
09-03-2012,52.4
12-03-2012,52.7
13-03-2012,53.48
14-03-2012,53.88
15-03-2012,54.51
16-03-2012,54.51
19-03-2012,54.43
20-03-2012,54
21-03-2012,54.06
22-03-2012,53.5
23-03-2012,53.01
26-03-2012,53.11
27-03-2012,53.09
28-03-2012,52.86
29-03-2012,52.25
30-03-2012,52.36
02-04-2012,53.21
03-04-2012,52.44
04-04-2012,51.25
05-04-2012,50.78
10-04-2012,50.05
11-04-2012,50.43
12-04-2012,50.67
13-04-2012,49.94
16-04-2012,49
17-04-2012,49.5
18-04-2012,49.66
19-04-2012,49.31
20-04-2012,49.64
23-04-2012,48.69
24-04-2012,49.29
25-04-2012,50
26-04-2012,50.51
27-04-2012,50.51
30-04-2012,50.09
02-05-2012,49.86
03-05-2012,49.53
04-05-2012,48.12
07-05-2012,48.11
08-05-2012,47.25
09-05-2012,48.02
10-05-2012,48.01
11-05-2012,48.87
14-05-2012,48.81
15-05-2012,48.12
16-05-2012,47.84
17-05-2012,47.51
18-05-2012,46.39
21-05-2012,46.82
22-05-2012,47.81
23-05-2012,47.38
24-05-2012,46.17
25-05-2012,45.79
28-05-2012,46.17
29-05-2012,46.75
30-05-2012,45.93
31-05-2012,46.4
01-06-2012,44.69
04-06-2012,44.16
05-06-2012,44.35
06-06-2012,45.43
07-06-2012,45.38
08-06-2012,45.51
11-06-2012,46.22
12-06-2012,46.02
13-06-2012,46.05
14-06-2012,45.67
15-06-2012,46.47
18-06-2012,46.7
19-06-2012,47.68
20-06-2012,47.67
21-06-2012,46.4
22-06-2012,45.74
25-06-2012,45.05
26-06-2012,45.14
27-06-2012,45.76
28-06-2012,44.97
29-06-2012,46.55
02-07-2012,47.54
03-07-2012,47.87
04-07-2012,47.6
05-07-2012,47.66
06-07-2012,45.55
09-07-2012,44.71
10-07-2012,45.35
11-07-2012,46.27
12-07-2012,47.5
13-07-2012,48.9
16-07-2012,49.03
17-07-2012,49.05
18-07-2012,50.48
19-07-2012,51
20-07-2012,50.58
23-07-2012,49.06
24-07-2012,50.77
25-07-2012,50.44
26-07-2012,51.41
27-07-2012,52.22
30-07-2012,52.3
31-07-2012,51.86
01-08-2012,51.56
02-08-2012,51.26
03-08-2012,52.59
06-08-2012,52.9
07-08-2012,52.38
08-08-2012,52.55
09-08-2012,52.59
10-08-2012,51.65
13-08-2012,51.79
14-08-2012,52.35
15-08-2012,52.07
16-08-2012,51.94
17-08-2012,51.99
20-08-2012,52.46
21-08-2012,52.86
22-08-2012,51.97
23-08-2012,51.38
24-08-2012,51.69
27-08-2012,52.54
28-08-2012,51.78
29-08-2012,52.04
30-08-2012,51.52
31-08-2012,52.41
03-09-2012,53.03
04-09-2012,52.38
05-09-2012,53.15
06-09-2012,53.93
07-09-2012,53.79
10-09-2012,53.51
11-09-2012,53.7
12-09-2012,54.4
13-09-2012,54.5
14-09-2012,54.9
17-09-2012,54.9
18-09-2012,55.72
19-09-2012,56
20-09-2012,55.99
21-09-2012,56.3
24-09-2012,56.04
25-09-2012,56.69
26-09-2012,55.11
27-09-2012,55.21
28-09-2012,55.11
01-10-2012,55.11
02-10-2012,54.81
03-10-2012,55.05
04-10-2012,54.24
05-10-2012,55.03
08-10-2012,55.03
09-10-2012,54.6
10-10-2012,53.5
11-10-2012,54.01
12-10-2012,54.19
15-10-2012,54.85
16-10-2012,55.48
17-10-2012,54.8
18-10-2012,54.75
19-10-2012,54.4
22-10-2012,53.19
23-10-2012,52.86
24-10-2012,55.07
25-10-2012,55
26-10-2012,55.24
29-10-2012,55.52
30-10-2012,56.27
31-10-2012,56.2
01-11-2012,56.84
02-11-2012,57.09
05-11-2012,56.74
06-11-2012,57.34
07-11-2012,56.16
08-11-2012,56.22
09-11-2012,55.66
12-11-2012,55.67
13-11-2012,56.45
14-11-2012,56.14
15-11-2012,55.35
16-11-2012,55.51
19-11-2012,57.15
20-11-2012,57.66
21-11-2012,58.82
22-11-2012,59.11
23-11-2012,59.63
26-11-2012,59.52
27-11-2012,59.68
28-11-2012,59.75
29-11-2012,60.18
30-11-2012,60.04
03-12-2012,60.83
04-12-2012,61.15
05-12-2012,60.57
06-12-2012,61.01
07-12-2012,61.23
10-12-2012,61.21
11-12-2012,61.43
12-12-2012,61.28
13-12-2012,60.48
14-12-2012,60.95
17-12-2012,61
18-12-2012,60.7
19-12-2012,61.02
20-12-2012,61.1
21-12-2012,60.34
27-12-2012,60.74
28-12-2012,60.69
02-01-2013,62.08
03-01-2013,62
04-01-2013,61.47
07-01-2013,60.95
08-01-2013,60.65
09-01-2013,61.02
10-01-2013,60.61
11-01-2013,61.32
14-01-2013,61.06
15-01-2013,58.7
16-01-2013,59.02
17-01-2013,58.13
18-01-2013,58.05
21-01-2013,58.4
22-01-2013,57.82
23-01-2013,59.2
24-01-2013,58.9
25-01-2013,60.04
28-01-2013,59.98
29-01-2013,60.29
30-01-2013,60.28
31-01-2013,60.34
01-02-2013,60.91
04-02-2013,60.05
05-02-2013,60.2
06-02-2013,59.16
07-02-2013,59.2
08-02-2013,59.53
11-02-2013,58.99
12-02-2013,59.9
13-02-2013,59.95
14-02-2013,59.77
15-02-2013,59.78
18-02-2013,59.37
19-02-2013,59.8
20-02-2013,59.97
21-02-2013,59.09
22-02-2013,59.55
25-02-2013,60.52
26-02-2013,59.01
27-02-2013,59.49
28-02-2013,59.85
01-03-2013,60.35
04-03-2013,60.95
05-03-2013,62.58
06-03-2013,63.42
07-03-2013,63.8
08-03-2013,63.81
11-03-2013,64
12-03-2013,63.61
13-03-2013,63.95
14-03-2013,64.79
15-03-2013,64.8
18-03-2013,64.4
19-03-2013,64.25
20-03-2013,64.31
21-03-2013,62.96
22-03-2013,62.5
25-03-2013,62.21
26-03-2013,61.96
27-03-2013,61.65
28-03-2013,62.5
02-04-2013,63.12
03-04-2013,62.8
04-04-2013,61.72
05-04-2013,59.92
08-04-2013,60.01
09-04-2013,59.22
10-04-2013,59.78
11-04-2013,59.78
12-04-2013,59.3
15-04-2013,58.93
16-04-2013,59.43
17-04-2013,58.88
18-04-2013,59.63
19-04-2013,57.85
22-04-2013,57.11
23-04-2013,57.74
24-04-2013,59.53
25-04-2013,60.42
26-04-2013,59.75
29-04-2013,59.96
30-04-2013,60.31
02-05-2013,60.3
03-05-2013,61.82
06-05-2013,62.03
07-05-2013,62.52
08-05-2013,62.84
09-05-2013,62.81
10-05-2013,63.3
13-05-2013,63.36
14-05-2013,64.03
15-05-2013,64.05
16-05-2013,62.98
17-05-2013,62.73
20-05-2013,62.55
21-05-2013,62
22-05-2013,62
23-05-2013,60.64
24-05-2013,58.68
27-05-2013,59.89
28-05-2013,60.2
29-05-2013,58.79
30-05-2013,58.68
31-05-2013,58.03
03-06-2013,57.91
04-06-2013,58.42
05-06-2013,57.2
06-06-2013,57.19
07-06-2013,58.02
10-06-2013,58.39
11-06-2013,57.65
12-06-2013,57.41
13-06-2013,57.24
14-06-2013,57.26
17-06-2013,58.2
18-06-2013,57.74
19-06-2013,57.57
20-06-2013,56.63
21-06-2013,55.1
24-06-2013,54.42
25-06-2013,54.88
26-06-2013,57.39
27-06-2013,58
28-06-2013,56.26
01-07-2013,55.42
02-07-2013,55.5
03-07-2013,54.7
04-07-2013,55.03
05-07-2013,54.5
08-07-2013,55.46
09-07-2013,56.25
10-07-2013,55.9
11-07-2013,56.7
12-07-2013,57.36
15-07-2013,57.8
16-07-2013,57.52
17-07-2013,57.67
18-07-2013,57.03
19-07-2013,55.73
22-07-2013,55.25
23-07-2013,55.12
24-07-2013,55.7
25-07-2013,55.54
26-07-2013,55.25
29-07-2013,55.14
30-07-2013,55.62
31-07-2013,55.29
01-08-2013,55.82
02-08-2013,56.31
05-08-2013,56.65
06-08-2013,57.07
07-08-2013,56.58
08-08-2013,56.1
09-08-2013,56.11
12-08-2013,55.88
13-08-2013,56.35
14-08-2013,57.45
15-08-2013,57.17
16-08-2013,57.1
19-08-2013,56.96
20-08-2013,56.47
21-08-2013,56.29
22-08-2013,56.93
23-08-2013,57.25
26-08-2013,57.8
27-08-2013,56.81
28-08-2013,56.36
29-08-2013,56.53
30-08-2013,55.93
02-09-2013,56.11
03-09-2013,55.09
04-09-2013,54.2
05-09-2013,53.42
