2014.0324,56.12
2014.0325,56.8
2014.0326,57.48
2014.0327,58.3
2014.0328,58.7
2014.0331,58.76
2014.0401,58.98
2014.0402,58.83
2014.0403,58.99
2014.0404,59.15
2014.0407,58.17
2014.0408,58.22
2014.0409,58.4
2014.041,58.3
2014.0411,56.96
2014.0414,57.6
2014.0415,57.5
2014.0416,58.43
2014.0417,57.73
2014.0422,57.9
2014.0423,57.6
2014.0424,57.48
2014.0425,56.34
2014.0428,56.74
2014.0429,57.71
2014.043,58.04
2014.0502,57.77
2014.0505,56.74
2014.0506,56.29
2014.0507,56.05
2014.0508,55.47
2014.0509,54.84
2014.0512,55.9
2014.0513,56.01
2014.0514,56.27
2014.0515,55.4
2014.0516,55.1
2014.0519,54.8
2014.052,54.84
2014.0521,55.44
2014.0522,54.41
2014.0523,54.54
2014.0526,55.1
2014.0527,55.79
2014.0528,56.06
2014.0529,56.09
2014.053,56.16
2014.0602,55.8
2014.0603,55.99
2014.0604,55.61
2014.0605,55.5
2014.0606,55.15
2014.0609,55.32
2014.061,55.56
2014.0611,55.4
2014.0612,55.67
2014.0613,56.17
2014.0616,56.66
2014.0617,56.98
2014.0618,57.36
2014.0619,57.6
2014.062,57.24
2014.0623,57.12
2014.0624,57.31
2014.0625,56.7
2014.0626,56.3
2014.0627,56.32
2014.063,56.4
2014.0701,56.53
2014.0702,56.82
2014.0703,57.6
2014.0704,57.74
2014.0707,57.94
2014.0708,57.35
2014.0709,57.53
2014.071,56.97
2014.0711,57.06
2014.0714,58.08
2014.0715,57.55
2014.0716,58
2014.0717,59.37
2014.0718,60.2
2014.0721,60.02
2014.0722,60.74
2014.0723,61.12
2014.0724,60.7
2014.0725,59.9
2014.0728,59.82
2014.0729,60.01
2014.073,59.74
2014.0731,58.86
2014.0801,57.57
2014.0804,57.04
2014.0805,58.18
2014.0806,57.67
2014.0807,57.45
2014.0808,56.94
2014.0811,58.01
2014.0812,57.48
2014.0813,57.64
2014.0814,57.57
2014.0815,56.6
2014.0818,57.75
2014.0819,58.53
2014.082,58.27
2014.0821,58.69
2014.0822,58.4
2014.0825,59.66
2014.0826,59.92
2014.0827,59.87
2014.0828,59.17
2014.0829,59.2
2014.0901,59.5
2014.0902,59.8
2014.0903,59.28
2014.0904,59.99
2014.0905,59.96
2014.0908,60.66
2014.0909,60.1
2014.091,59.97
2014.0911,59.87
2014.0912,59.86
2014.0915,59.96
2014.0916,59.54
2014.0917,59.39
2014.0918,59.89
2014.0919,57.63
2014.0922,57.98
2014.0923,57.4
2014.0924,57.57
